game_index,cumulative_win_rate
146,0.2876712328767123
147,0.2857142857142857
148,0.28378378378378377
149,0.28187919463087246
150,0.28
151,0.2781456953642384
152,0.27631578947368424
153,0.28104575163398693
154,0.2857142857142857
155,0.2838709677419355
156,0.28205128205128205
157,0.2802547770700637
158,0.27848101265822783
159,0.2830188679245283
160,0.28125
161,0.2795031055900621
162,0.2839506172839506
163,0.2883435582822086
164,0.2865853658536585
165,0.2909090909090909
166,0.2891566265060241
167,0.2934131736526946
168,0.2916666666666667
169,0.28994082840236685
170,0.28823529411764703
171,0.29239766081871343
172,0.29069767441860467
173,0.28901734104046245
174,0.28735632183908044
175,0.2914285714285714
176,0.29545454545454547
177,0.2994350282485876
178,0.30337078651685395
179,0.3016759776536313
180,0.3055555555555556
181,0.30939226519337015
182,0.3131868131868132
183,0.3114754098360656
184,0.30978260869565216
185,0.31351351351351353
186,0.3118279569892473
187,0.31016042780748665
188,0.31382978723404253
189,0.31216931216931215
190,0.3105263157894737
191,0.3089005235602094
192,0.3072916666666667
193,0.30569948186528495
194,0.30412371134020616
195,0.3076923076923077
196,0.30612244897959184
197,0.30456852791878175
198,0.30808080808080807
199,0.31155778894472363
200,0.315
201,0.31343283582089554
202,0.3118811881188119
203,0.3103448275862069
204,0.3137254901960784
205,0.3170731707317073
206,0.3155339805825243
207,0.3188405797101449
208,0.32211538461538464
209,0.32057416267942584
210,0.319047619047619
211,0.3175355450236967
212,0.3160377358490566
213,0.3145539906103286
214,0.3130841121495327
215,0.3116279069767442
216,0.3101851851851852
217,0.3087557603686636
218,0.3073394495412844
219,0.3059360730593607
220,0.30454545454545456
221,0.3031674208144796
222,0.30180180180180183
223,0.3004484304932735
224,0.30357142857142855
225,0.30666666666666664
226,0.3053097345132743
227,0.3039647577092511
228,0.30701754385964913
229,0.31004366812227074
230,0.3130434782608696
231,0.31601731601731603
232,0.3146551724137931
233,0.31759656652360513
234,0.3162393162393162
235,0.3191489361702128
236,0.3177966101694915
237,0.31645569620253167
238,0.31512605042016806
239,0.3138075313807531
240,0.3125
241,0.3153526970954357
242,0.3140495867768595
243,0.31275720164609055
244,0.3114754098360656
245,0.3142857142857143
246,0.3170731707317073
247,0.3157894736842105
248,0.31451612903225806
249,0.3172690763052209
250,0.32
251,0.3187250996015936
252,0.31746031746031744
253,0.31620553359683795
254,0.3188976377952756
255,0.3215686274509804
256,0.32421875
257,0.3229571984435798
258,0.32170542635658916
259,0.32432432432432434
260,0.3269230769230769
261,0.32567049808429116
262,0.3282442748091603
263,0.33079847908745247
264,0.3333333333333333
265,0.3320754716981132
266,0.3308270676691729
267,0.3333333333333333
268,0.332089552238806
269,0.3345724907063197
270,0.3333333333333333
271,0.33210332103321033
272,0.33088235294117646
273,0.3333333333333333
274,0.33211678832116787
275,0.33454545454545453
276,0.3333333333333333
277,0.33212996389891697
278,0.33093525179856115
279,0.3333333333333333
280,0.3357142857142857
281,0.33451957295373663
282,0.33687943262411346
283,0.33568904593639576
284,0.3345070422535211
285,0.3368421052631579
286,0.3356643356643357
287,0.3344947735191638
288,0.3368055555555556
289,0.3356401384083045
290,0.33793103448275863
291,0.33676975945017185
292,0.339041095890411
293,0.3412969283276451
294,0.3401360544217687
295,0.3389830508474576
296,0.33783783783783783
297,0.3367003367003367
298,0.33557046979865773
299,0.33444816053511706
300,0.33666666666666667
301,0.3388704318936877
302,0.34105960264900664
303,0.3432343234323432
304,0.34210526315789475
305,0.3442622950819672
306,0.3431372549019608
307,0.34201954397394135
308,0.3409090909090909
309,0.33980582524271846
310,0.3387096774193548
311,0.33762057877813506
312,0.33974358974358976
313,0.34185303514376997
314,0.34076433121019106
315,0.34285714285714286
316,0.34177215189873417
317,0.34069400630914826
318,0.34276729559748426
319,0.3448275862068966
320,0.34375
321,0.3426791277258567
322,0.3416149068322981
323,0.34055727554179566
324,0.3425925925925926
325,0.3415384615384615
326,0.34049079754601225
327,0.3394495412844037
328,0.34146341463414637
329,0.3404255319148936
330,0.3393939393939394
331,0.338368580060423
332,0.3373493975903614
333,0.33633633633633636
334,0.33532934131736525
335,0.33432835820895523
336,0.3333333333333333
337,0.3323442136498516
338,0.3343195266272189
339,0.3333333333333333
340,0.3323529411764706
341,0.3313782991202346
342,0.3304093567251462
343,0.3294460641399417
344,0.32848837209302323
345,0.32753623188405795
346,0.3265895953757225
347,0.3256484149855908
348,0.32471264367816094
349,0.3237822349570201
350,0.32285714285714284
351,0.32193732193732194
352,0.3210227272727273
353,0.32011331444759206
354,0.3220338983050847
355,0.3211267605633803
356,0.3202247191011236
357,0.32212885154061627
358,0.32122905027932963
359,0.3203342618384401
360,0.3194444444444444
361,0.3185595567867036
362,0.32044198895027626
363,0.31955922865013775
364,0.31868131868131866
365,0.3178082191780822
366,0.319672131147541
367,0.3188010899182561
368,0.3179347826086957
369,0.3170731707317073
370,0.3162162162162162
371,0.31536388140161725
372,0.31451612903225806
373,0.3163538873994638
374,0.3155080213903743
375,0.31466666666666665
376,0.31382978723404253
377,0.3129973474801061
378,0.31216931216931215
379,0.3113456464379947
380,0.3105263157894737
381,0.30971128608923887
382,0.31151832460732987
383,0.31070496083550914
384,0.3125
385,0.3116883116883117
386,0.31088082901554404
387,0.31266149870801035
388,0.31443298969072164
389,0.31362467866323906
390,0.3128205128205128
391,0.31202046035805625
392,0.3137755102040816
393,0.31297709923664124
394,0.3147208121827411
395,0.31645569620253167
396,0.31565656565656564
397,0.3148614609571788
398,0.314070351758794
399,0.3157894736842105
400,0.315
401,0.3167082294264339
402,0.31592039800995025
403,0.315136476426799
404,0.31683168316831684
405,0.31851851851851853
406,0.32019704433497537
407,0.32186732186732187
408,0.32107843137254904
409,0.3202933985330073
410,0.32195121951219513
411,0.32116788321167883
412,0.32038834951456313
413,0.3220338983050847
414,0.321256038647343
415,0.3228915662650602
416,0.32211538461538464
417,0.3213429256594724
418,0.32057416267942584
419,0.3221957040572792
420,0.3238095238095238
421,0.32304038004750596
422,0.3222748815165877
423,0.3215130023640662
424,0.32075471698113206
425,0.32
426,0.3215962441314554
427,0.3231850117096019
428,0.3247663551401869
429,0.32634032634032634
430,0.32790697674418606
431,0.3271461716937355
432,0.3263888888888889
433,0.325635103926097
434,0.3248847926267281
435,0.32413793103448274
436,0.32339449541284404
437,0.32265446224256294
438,0.3219178082191781
439,0.3211845102505695
440,0.32045454545454544
441,0.3197278911564626
442,0.3212669683257919
443,0.32054176072234764
444,0.32207207207207206
445,0.32134831460674157
446,0.32062780269058294
447,0.319910514541387
448,0.32142857142857145
449,0.32293986636971045
450,0.32222222222222224
451,0.3237250554323725
452,0.3230088495575221
453,0.32229580573951433
454,0.32158590308370044
455,0.3208791208791209
456,0.3223684210526316
457,0.32166301969365424
458,0.3231441048034934
459,0.3224400871459695
460,0.3239130434782609
461,0.3232104121475054
462,0.3246753246753247
463,0.32397408207343414
464,0.3232758620689655
465,0.3225806451612903
466,0.3218884120171674
467,0.32119914346895073
468,0.32264957264957267
469,0.32196162046908317
470,0.32127659574468087
471,0.3205944798301486
472,0.3220338983050847
473,0.32346723044397463
474,0.3227848101265823
475,0.32210526315789473
476,0.32142857142857145
477,0.32075471698113206
478,0.32217573221757323
479,0.32150313152400833
480,0.3229166666666667
481,0.32432432432432434
482,0.3257261410788382
483,0.3250517598343685
484,0.3243801652892562
485,0.32577319587628867
486,0.32510288065843623
487,0.3264887063655031
488,0.32581967213114754
489,0.32515337423312884
490,0.32653061224489793
491,0.32790224032586557
492,0.32723577235772355
493,0.3265720081135903
494,0.3259109311740891
495,0.32525252525252524
496,0.3245967741935484
497,0.323943661971831
498,0.3232931726907631
499,0.3226452905811623
500,0.324
501,0.32335329341317365
502,0.3247011952191235
503,0.3240556660039761
504,0.3253968253968254
505,0.32475247524752476
506,0.3241106719367589
507,0.3254437869822485
508,0.32677165354330706
509,0.32612966601178783
510,0.3254901960784314
511,0.3268101761252446
512,0.328125
513,0.32943469785575047
514,0.32879377431906615
515,0.32815533980582523
516,0.32945736434108525
517,0.3307543520309478
518,0.3301158301158301
519,0.32947976878612717
520,0.32884615384615384
521,0.32821497120921306
522,0.3275862068965517
523,0.32887189292543023
524,0.3282442748091603
525,0.32761904761904764
526,0.3269961977186312
527,0.32637571157495254
528,0.32575757575757575
529,0.32514177693761814
530,0.32452830188679244
531,0.3258003766478343
532,0.325187969924812
533,0.324577861163227
534,0.3258426966292135
535,0.3252336448598131
536,0.32649253731343286
537,0.3258845437616387
538,0.3252788104089219
539,0.32653061224489793
540,0.3277777777777778
541,0.3290203327171904
542,0.3284132841328413
543,0.3296500920810313
544,0.3290441176470588
545,0.3302752293577982
546,0.32967032967032966
547,0.3290676416819013
548,0.3284671532846715
549,0.32786885245901637
550,0.32727272727272727
551,0.32667876588021777
552,0.3278985507246377
553,0.32730560578661844
554,0.3267148014440433
555,0.3279279279279279
556,0.3273381294964029
557,0.3267504488330341
558,0.3279569892473118
559,0.3291592128801431
560,0.32857142857142857
561,0.32798573975044565
562,0.3274021352313167
563,0.3268206039076377
564,0.3262411347517731
565,0.3274336283185841
566,0.32685512367491165
567,0.3262786596119929
568,0.3257042253521127
569,0.3251318101933216
570,0.3263157894736842
571,0.3257443082311734
572,0.3269230769230769
573,0.32809773123909247
574,0.32926829268292684
575,0.32869565217391306
576,0.328125
577,0.3275563258232236
578,0.32698961937716264
579,0.32642487046632124
580,0.3275862068965517
581,0.3287435456110155
582,0.3281786941580756
583,0.3293310463121784
584,0.3287671232876712
585,0.3282051282051282
586,0.32764505119453924
587,0.3287904599659284
588,0.3282312925170068
589,0.3293718166383701
590,0.3288135593220339
591,0.32825719120135366
592,0.3293918918918919
593,0.3305227655986509
594,0.32996632996632996
595,0.3310924369747899
596,0.33221476510067116
597,0.3333333333333333
598,0.33277591973244147
599,0.333889816360601
600,0.3333333333333333
601,0.33277870216306155
602,0.3338870431893688
603,0.3333333333333333
604,0.3344370860927152
605,0.3338842975206612
606,0.3333333333333333
607,0.33278418451400327
608,0.33223684210526316
609,0.3333333333333333
610,0.33278688524590166
611,0.33387888707037644
612,0.3333333333333333
613,0.33442088091353994
614,0.3338762214983713
615,0.33495934959349594
616,0.3344155844155844
617,0.3338735818476499
618,0.3333333333333333
619,0.33279483037156704
620,0.33225806451612905
621,0.33172302737520126
622,0.3327974276527331
623,0.33386837881219905
624,0.3333333333333333
625,0.3328
626,0.33226837060702874
627,0.3333333333333333
628,0.3328025477707006
629,0.3322734499205087
630,0.33174603174603173
631,0.3312202852614897
632,0.3322784810126582
633,0.33175355450236965
634,0.3312302839116719
635,0.33228346456692914
636,0.33176100628930816
637,0.33124018838304553
638,0.3322884012539185
639,0.3333333333333333
640,0.3328125
641,0.3338533541341654
642,0.3333333333333333
643,0.3328149300155521
644,0.33229813664596275
645,0.3333333333333333
646,0.3328173374613003
647,0.33384853168469864
648,0.3333333333333333
649,0.33436055469953774
650,0.33384615384615385
651,0.3333333333333333
652,0.3343558282208589
653,0.333843797856049
654,0.3333333333333333
655,0.33435114503816793
656,0.33384146341463417
657,0.3333333333333333
658,0.33282674772036475
659,0.3338391502276176
660,0.33484848484848484
661,0.3358547655068079
662,0.3368580060422961
663,0.3378582202111614
664,0.3373493975903614
665,0.3368421052631579
666,0.33783783783783783
667,0.3373313343328336
668,0.3383233532934132
669,0.3393124065769806
670,0.33880597014925373
671,0.338301043219076
672,0.33779761904761907
673,0.3387815750371471
674,0.33827893175074186
675,0.33925925925925926
676,0.33875739644970415
677,0.3397341211225997
678,0.3392330383480826
679,0.3387334315169367
680,0.3397058823529412
681,0.3406754772393539
682,0.3416422287390029
683,0.3411420204978038
684,0.3406432748538012
685,0.34014598540145985
686,0.34110787172011664
687,0.3420669577874818
688,0.3430232558139535
689,0.3439767779390421
690,0.34492753623188405
691,0.34442836468885674
692,0.3453757225433526
693,0.3448773448773449
694,0.34438040345821325
695,0.34388489208633094
696,0.3448275862068966
697,0.34576757532281205
698,0.3452722063037249
699,0.3447782546494993
700,0.3457142857142857
701,0.3466476462196862
702,0.34615384615384615
703,0.34708392603129445
704,0.3465909090909091
705,0.34609929078014184
706,0.34560906515580736
707,0.3451202263083451
708,0.3446327683615819
709,0.3455571227080395
710,0.3464788732394366
711,0.3459915611814346
712,0.34691011235955055
713,0.34782608695652173
714,0.3473389355742297
715,0.34685314685314683
716,0.3463687150837989
717,0.3458856345885635
718,0.34540389972144847
719,0.3463143254520167
720,0.3458333333333333
721,0.34674063800277394
722,0.3462603878116344
723,0.3457814661134163
724,0.3453038674033149
725,0.3448275862068966
726,0.3443526170798898
727,0.3452544704264099
728,0.3447802197802198
729,0.3443072702331962
730,0.3452054794520548
731,0.3447332421340629
732,0.34562841530054644
733,0.34652114597544337
734,0.3474114441416894
735,0.34829931972789113
736,0.34782608695652173
737,0.3473541383989145
738,0.34688346883468835
739,0.34641407307171856
740,0.34594594594594597
741,0.3468286099865047
742,0.3477088948787062
743,0.34858681022880217
744,0.34946236559139787
745,0.348993288590604
746,0.3485254691689008
747,0.34805890227576974
748,0.34759358288770054
749,0.3484646194926569
750,0.348
751,0.34753661784287615
752,0.3470744680851064
753,0.3466135458167331
754,0.34615384615384615
755,0.3456953642384106
756,0.34523809523809523
757,0.34478203434610305
758,0.34432717678100266
759,0.3451910408432148
760,0.3447368421052632
761,0.3442838370565046
762,0.3451443569553806
763,0.34469200524246396
764,0.34424083769633507
765,0.3437908496732026
766,0.34464751958224543
767,0.3455019556714472
768,0.3450520833333333
769,0.34460338101430427
770,0.34545454545454546
771,0.3450064850843061
772,0.344559585492228
773,0.34540750323415265
774,0.3449612403100775
775,0.3445161290322581
776,0.3440721649484536
777,0.3436293436293436
778,0.3444730077120823
779,0.34403080872913994
780,0.34487179487179487
781,0.3444302176696543
782,0.34398976982097185
783,0.34355044699872284
784,0.34438775510204084
785,0.34394904458598724
786,0.34478371501272265
787,0.3443456162642948
788,0.34390862944162437
789,0.34347275031685676
790,0.34430379746835443
791,0.3438685208596713
792,0.3434343434343434
793,0.34300126103404793
794,0.3425692695214106
795,0.3421383647798742
796,0.3417085427135678
797,0.34127979924717694
798,0.3408521303258145
799,0.3404255319148936
800,0.34
801,0.33957553058676654
802,0.3403990024937656
803,0.3412204234122042
804,0.3407960199004975
805,0.3416149068322981
806,0.3424317617866005
807,0.34324659231722426
808,0.34405940594059403
809,0.34487021013597036
810,0.34444444444444444
811,0.344019728729963
812,0.3435960591133005
813,0.34440344403444034
814,0.343980343980344
815,0.34355828220858897
816,0.3431372549019608
817,0.34394124847001223
818,0.34474327628361856
819,0.3443223443223443
820,0.3439024390243902
821,0.34348355663824603
822,0.34306569343065696
823,0.34264884568651277
824,0.3422330097087379
825,0.3418181818181818
826,0.34261501210653755
827,0.3422007255139057
828,0.3417874396135266
829,0.3413751507840772
830,0.3421686746987952
831,0.3417569193742479
832,0.3425480769230769
833,0.34213685474189676
834,0.34292565947242204
835,0.34251497005988024
836,0.34210526315789475
837,0.34169653524492233
838,0.3412887828162291
839,0.34088200238379024
840,0.3404761904761905
841,0.3412604042806183
842,0.34085510688836107
843,0.3404507710557533
844,0.3400473933649289
845,0.33964497041420116
846,0.3404255319148936
847,0.3412042502951594
848,0.3408018867924528
849,0.3404004711425206
850,0.3411764705882353
851,0.3419506462984724
852,0.3415492957746479
853,0.34232121922626024
854,0.3430913348946136
855,0.34269005847953216
856,0.3422897196261682
857,0.3418903150525088
858,0.34265734265734266
859,0.34225844004656575
860,0.34186046511627904
861,0.34146341463414637
862,0.34106728538283065
863,0.3406720741599073
864,0.3414351851851852
865,0.34104046242774566
866,0.3406466512702079
867,0.3402537485582468
868,0.33986175115207373
869,0.34062140391254314
870,0.3413793103448276
871,0.3409873708381171
872,0.34059633027522934
873,0.3402061855670103
874,0.33981693363844395
875,0.3394285714285714
876,0.339041095890411
877,0.338654503990878
878,0.33826879271070615
879,0.3378839590443686
880,0.3375
881,0.33825198637911463
882,0.33900226757369617
883,0.33975084937712347
884,0.3404977375565611
885,0.34124293785310733
886,0.34198645598194133
887,0.342728297632469
888,0.34234234234234234
889,0.34195725534308213
890,0.34269662921348315
891,0.34231200897867564
892,0.3419282511210762
893,0.341545352743561
894,0.3422818791946309
895,0.34301675977653634
896,0.34263392857142855
897,0.34225195094760313
898,0.3418708240534521
899,0.3414905450500556
900,0.3422222222222222
901,0.341842397336293
902,0.3425720620842572
903,0.3433001107419712
904,0.34292035398230086
905,0.343646408839779
906,0.3432671081677704
907,0.3428886438809261
908,0.3436123348017621
909,0.3432343234323432
910,0.34395604395604396
911,0.34357848518111966
912,0.3432017543859649
913,0.343921139101862
914,0.3435448577680525
915,0.34316939890710385
916,0.34279475982532753
917,0.34242093784078514
918,0.3420479302832244
919,0.3416757344940152
920,0.3423913043478261
921,0.34201954397394135
922,0.34164859002169196
923,0.3423618634886241
924,0.341991341991342
925,0.34162162162162163
926,0.3412526997840173
927,0.3408845738942826
928,0.34051724137931033
929,0.341227125941873
930,0.3419354838709677
931,0.3426423200859291
932,0.34334763948497854
933,0.3429796355841372
934,0.3436830835117773
935,0.3443850267379679
936,0.3450854700854701
937,0.3447171824973319
938,0.34541577825159914
939,0.3450479233226837
940,0.34574468085106386
941,0.34537725823591925
942,0.34501061571125263
943,0.3457051961823966
944,0.3453389830508475
945,0.346031746031746
946,0.346723044397463
947,0.34635691657866946
948,0.3459915611814346
949,0.34562697576396206
950,0.3452631578947368
951,0.3449001051524711
952,0.3445378151260504
953,0.3441762854144806
954,0.3438155136268344
955,0.34345549738219894
956,0.34309623430962344
957,0.34273772204806685
958,0.34237995824634654
959,0.3420229405630866
960,0.3416666666666667
961,0.3413111342351717
962,0.340956340956341
963,0.3406022845275182
964,0.34024896265560167
965,0.34093264248704663
966,0.3416149068322981
967,0.3422957600827301
968,0.3419421487603306
969,0.3415892672858617
970,0.34123711340206186
971,0.3408856848609681
972,0.3405349794238683
973,0.34018499486125386
974,0.3398357289527721
975,0.3394871794871795
976,0.3391393442622951
977,0.33879222108495394
978,0.3394683026584867
979,0.3391215526046987
980,0.33877551020408164
981,0.3394495412844037
982,0.3391038696537678
983,0.3387589013224822
984,0.3384146341463415
985,0.3380710659898477
986,0.33874239350912777
987,0.3394123606889564
988,0.340080971659919
989,0.34074823053589487
990,0.3414141414141414
991,0.3410696266397578
992,0.3407258064516129
993,0.3413897280966767
994,0.341046277665996
995,0.3407035175879397
996,0.3413654618473896
997,0.3410230692076229
998,0.34168336673346694
999,0.34234234234234234
1000,0.342
